id,name,description,price_sek,price_eur,category,brand,country,volume,alcohol_percentage,image_url,in_stock,article_number,detailed_title
119945,Gerard Bertrand Orange Gold,"En medelorange färg med gyllene nyanser. Den komplexa doften bjuder på toner av vita blommor, en antydan av vitpeppar samt fruktiga inslag som persika, aprikos och plommon. Smaken är rund och mjuk med en friskhet, där en lätt strävhet från tanninerna ger balans och livfullhet. I eftersmaken träder en härligt bitter ton fram.",15.5,,,Gerard Bertrand,,,,/owif/images/119945?size=300,,,Pardon Our Interruption
108760,Gnarly Head Old Vine Zinfandel BIB,"Medelfyllig, medelhöga tanniner, mogen tranbärighet, körsbärig, fikonkaraktär, lätt chokladton, örtig.mustig och syltig.",27.5,,,Gnarly Head Cellars,,,,/owif/images/108760?size=300,,,Pardon Our Interruption
219785,Grand Tokaj Late Harvest,"Grand Tokaj är den största vingården i den historiska Tokaj-hegyalja vinregionen (en UNESCOs världsarvslista) och väktaren av den nationella vinframställningstraditionen. Företaget är flaggskeppet för Tokajis vinproduktion och den största vingården med totalt 66 hektar vingårdar + 1050 hektar druvor från mer än 1200 små producenter och täcker 35% av den totala arealen.  Vinerna produceras 2017 i en moderniserad vingård under överinseende av Károly Áts – ""Årets ungerska vinmakare"" 2012, med mottot: ""Jag föddes i en vinregion som jag tror är ett mirakel"".Ett sent skördat sött Tokaj-vin från fyra historiska 1:a klass vulkaniska vingårdar i Tokaj. Utvalda och handplockade druvor är jästa och lagrade i rostfria ståltankar för exceptionell balans av uppfriskande syra och 124 gr naturligt restsocker från övermogna Aszu-druvor.",15.5,,,Grand Tokaj,,,,/owif/images/219785?size=300,,,Pardon Our Interruption
109727,Hahn Family Pinot Noir,"Stilren, fruktig och läcker Pinot Noir från Monterey, Kalifornien.",15.95,,,Hahn Family,,,,/owif/images/109727?size=300,,,Pardon Our Interruption
127236,Hampton Water Rosé,"Torr, hög syra, hallonkaraktär, persikakaraktärlätta rödvinbärstoner, svag kryddighet",17.95,,,Gerard Bertrand,,,,/owif/images/127236?size=300,,,Pardon Our Interruption
119442,Hans Baer Riesling Pouch,"Young and fresh with pronounced fruit aromas of white peach, mirabelle plum, notes of lime and fresh kiwi.Smooth on the palate with fruit aromas of white peach and yellow apple. Fresh and balanced with atouch of residual sugar. The typical Riesling minerality strengthens the depth of the wine",11.5,,,Hans Baer,,,,/owif/images/119442?size=300,,,Pardon Our Interruption
110156,Hewitson Adventures Shiraz,"Ett rikligt rött vin med mycket silkeslena tanniner och Shiraz-druvanskaraktäristiska kryddighet i eftersmaken.Ett mångsidigt matvin som passar till t.ex. svamprätter, lamm, lättgrillade rätter och även lätt kryddiga smaker. Passar även som sällskapsvin.Dean Hewitson är känd som särskilt inspirerad av de franska vinerna från Rhônedalen och deras elegans. Dean grundade sin vingård 1996 och äger 6,5 ​​ha vingårdar i Barossa Valley och 6 ha i Adelaide Hills-området. Hewitsons produktionsfilosofi är att använda druvor från så gamla vinstockar som möjligt; de producerar färre, men högkvalitativa druvor. Kvalitet framför kvantitet!Veganskt vin.",10.95,,,Hewitson,,,,/owif/images/110156?size=300,,,Pardon Our Interruption
109845,Hewitson le Secateur,"Denna fantastiska Barossa Shiraz är gjord av delvis torkade druvor, vilket ger den en sammetslen rikedom. Näsan är intensiv, lätt pepprig och syltig, med toner av torkad frukt. Paletten är sammetslen, fyllig, fyllig i munnen, med toner av choklad och sylt, inslag av krydda och rök. Perfekt till grillade rätter, rött kött och vilt.",13.95,,,Hewitson,,,,/owif/images/109845?size=300,,,Pardon Our Interruption
119768,Hewitson Madame M Blanc & Blanc,"Ett fräscht och fruktigt vitt vin från Australien! Dean Hewitson semestrade nyligen vid Medelhavet och inspirerades av de lokala lätta och fräscha vita vinerna. Madame M Blanc & Blanc är gjord av druvsorterna Muscat Blanc, Petit Grains och Sauvignon Blanc, därav namnet Blanc & Blanc.  Öppen och ungdomlig aromatisk doft och smak. Vinbär, krusbär och spännande nog även russin och söt kryddighet.  Vinet har även citrus och päron. Den lätta sötman uppvägs av en lagom syra, och det hela är i en behaglig balans. Vinet lämnar en aptitretande, mogen eftersmak av äpplen.",13.5,,,Hewitson,,,,/owif/images/119768?size=300,,,Pardon Our Interruption
110158,Hewitson Madame M Cabernet Sauvignon,"Madame M är ett fylligt och elegant rött vin med smak av saftiga svarta vinbär, choklad och milda örttoner. Dess smak är kryddig och stark. Mörktonad, fyllig doft. Smak av björnbär, svarta vinbär och lätt rostade aromer. Dessutom har vinet plommon, örter och en aning rökighet. Helheten stöds av mogna, balanserade tanniner och livligt bärig syra.Veganskt vin i Hewitsons välbekanta lätta vinflaskor. Vem är din Madame M?",14.5,,,Hewitson,,,,/owif/images/110158?size=300,,,Pardon Our Interruption
119439,Himmel Pink Riesling,"Brons Viinilehti Rose Wines of the Year 2024 - Finlands 3:e bästa rosévin.Ett himla gott rosévin gjort av vinmakaren Markus Roll från Rheingau VDP toppproducent Balthasar-Ress. Riesling jäser i ståltankar och efter jäsning blandas cirka 4 % av vinet gjort på Pinot Noir med det. Restsocker 13 g/l, syror 7 g/l.Bäst med vänner i solskenet.Beskrivning: En mycket ren och fräsch doft med persika och mogen citron. Den torra smaken är uppfräschad och balanserad av den märkbara syran, och överlag är vinet väldigt lätt att njuta av.",11.5,,,Himmel,,,,/owif/images/119439?size=300,,,Pardon Our Interruption
118387,Huber Riesling Terrassen,"Knappt medelfyllig, koncentrerad och stram Riesling med sköna stenfrukter och citrus som dominerande element. Bra tryck och extrem fräschör i den eleganta, mineralrika finishen. Kan sparas några år.",10.95,,,Huber,,,,/owif/images/118387?size=300,,,Pardon Our Interruption
119648,Huber Vision Grüner Veltliner,"Ett ekologiskt vitt vin med delikat, torr och frisk smak, inslag av äpple, lime och persika, samt en härlig frisk längd med tydliga mineraltoner.",15.95,,,Huber,,,,/owif/images/119648?size=300,,,Pardon Our Interruption
119910,Hubert Brochard - Château de Thauvenay,,26.95,,,Hubert Brochard,,,,/owif/images/119910?size=300,,,Pardon Our Interruption
119822,Hugel Pinot Blanc Cuvée les Amours,,13.95,,,Hugel,,,,/owif/images/119822?size=300,,,Pardon Our Interruption
110056,I Heart Cabernet Sauvignon BIB,,17.95,,,I Heart,,,,/owif/images/110056?size=300,,,Pardon Our Interruption
119129,Il Barone Blanco BIB,"Il Barone Ecologico är ett tilltalande och ekologiskt vitt vin som erbjuder en ren och torr stil med friska inslag. Il Barone Ecologico bjuder på fräscha och fruktiga smaker av honungsmelon och päron, samt inslag av örter. Det fruktiga vinet tär gjort på den gröna och smakrika druvan Macabeo.  Vinet är dessutom ekologiskt odlad, vilket innebär att druvorna är helt obesprutade och uppfyller de ekologiska kraven i harmoni med naturen.Detta vita vin passar utmärkt till både vardag och fest, som sällskapsvin eller till maten. Il Barone Ecologico serveras till rätter på fisk, lättare kött eller skaldjur.  Varför inte en fläskfilé med ugnsbakad klyftpotatis och en härlig sås? Eller till en fin bit stekt eller grillad lax?",16.5,,,ViniMundi,,,,/owif/images/119129?size=300,,,Pardon Our Interruption
109830,Il Barone Red BIB,"Il Barone Rosso är ett medelfylligt rödvin på bag-in-box med inslag av mörka körsbär, hallon, vanilj, lakrits, örter och fat. Ett ursprungstypiskt italienskt vardagsvin där druvblandningen består av de klassiska italienska druvorna Sangiovese och Montepulciano. Sangiovese ger medelfylliga till fylliga viner med balanserade tanniner och frisk fruktsyra. Montepulciano bidrar med fyllighet, kraft och toner av solmogna körsbär. Druvorna kommer från Apulien i Italien. Apulien är en omkring 30 mil lång, klackformad halvö i sydöstra Italien. Här samsas vin- och olivodlingar om den tillgängliga ytan. Il Barone Rosso passar utmärkt till både vardag och fest, som sällskapsvin eller till maten. Servera vid cirka 16-18°C till många olika typer av rätter, exempelvis av fågel och kött eller till småplock, men är även perfekt till vegetariskt. ",16.5,,,ViniMundi,,,,/owif/images/109830?size=300,,,Pardon Our Interruption
127283,Il Barone Rosé BIB,"Il Barone Organic Rosé på bag in box erbjuder fruktiga, ungdomliga och friska smaker med inslag av jordgubbar, hallon och smultron – så som ett rosévin ska smaka. Il Barone Organic Rosé är gjort på de smakrika druvorna Garnacha och Tempranillo som är klassiska druvor i roséviner. Vinet är dessutom ekologiskt odlad, vilket innebär att druvorna är helt obesprutade och uppfyller de ekologiska kraven i harmoni med naturen.Rosévin passar utmärkt till både vardag och fest, som sällskapsvin eller till maten. Il Barone Rosé serveras till rätter på fisk, lättare kött eller skaldjur.  Varför inte en fläskfilé med ugnsbakad klyftpotatis och en härlig sås? Eller till en fin bit stekt eller grillad lax?",16.5,,,ViniMundi,,,,/owif/images/127283?size=300,,,Pardon Our Interruption
109923,Il Palazzo Colezzione Privata Chianti Riserva,,24.5,,,Il Palazzo,,,,/owif/images/109923?size=300,,,Pardon Our Interruption
210157,Izadi Reserva Rioja 2019,"Izadi Reserva 2019 är ett fylligt röttvin från Rioja tillverkad av 100 % Tempranillo. Rökig och fräsch med lager av mogna mörka frukter, choklad och ek med eftersmak av  björnbär- och tryffel. Tanninerna är strukturerade och fina. Verkligen prisvärt vin! Vingården härstammar från 1987 i Rioja Alavesa, nära det svala Atlanten, vilket ger extra friskhet åt druvorna och därmed också vinerna. Matrekommendationer: biffar, hårda ostar, charkuterier av chorizo ​​och Ibericoskinka, tapas.",9.95,,,Bodegas Izadi,,,,/owif/images/210157?size=300,,,Pardon Our Interruption
118754,Johann Brunner Riesling Rheinhessen,"Dess fruktiga, lätta kropp i torr stil är i perfekt balans med den skarpa syrligheten, vilket visar den tydliga karaktären hos Riesling-druvan.. Smaker av aprikos, grönt äpple och rosen blomma. Levande och uppfriskande, det är perfekt att njuta av på egen hand eller med en färsk fruktsallad eller kryddig mat. Servera väl kyld vid 9-11 ° C.",9.95,,,Johan Brunner,,,,/owif/images/118754?size=300,,,Pardon Our Interruption
110087,Joseph Drouhin Santenay,,33.5,,,Joseph Drouhin,,,,/owif/images?brandLogoId=1204&size=300,,,Pardon Our Interruption
118757,Joseph Mellot Sancerre La Chatellenie,,19.95,,,Joseph Mellot,,,,/owif/images/118757?size=300,,,Pardon Our Interruption
110242,Joseph Pellerin Côtes-du-Rhône Reserve BIB,"Detta rödvin har en härlig granatfärgad ton.Doften bjuder på en förening av kryddor (grön och svartpeppar) och syltad frukt (jordgubb).I gommen hittar man smaker av jordgubbssylt. Bra fett, vilket gör vinet rikt och fylligt. Struktur som är närvarande och välbalanserad utan torrhet. Härlig längd och ett elegant avslut.",22.95,,,Joseph Pellerin,,,,/owif/images/110242?size=300,,,Pardon Our Interruption
307027,JP. Chenet Cabernet-Syrah,"The grapes are harvested when ripe, destemmed,crushed and then fermented for 6 to 12 hours at acontrolled temperature (about 30°) and pressed gently.The wine is matured in stainless steel tanks to conservethe rich aromas.Soil : Varied over the whole producing area Oc area wine :there are sandy, clay-chalky and schistous soils.Country origin : FRANCESensory characteristic :Colour : A dark deep ruby red.Nose : An intense bouquet of cherry & blackcurrant enhancedwith a light delicate spicy note.Palate : With a potent aroma, this wine is beautifully balanced andnicely structured.",3.2,,,JP. Chenet,,,,/owif/images/307027?size=300,,,Pardon Our Interruption
108750,JP. Chenet Cabernet-Syrah BIB,"The grapes are harvested when ripe, destemmed,crushed and then fermented for 6 to 12 hours at acontrolled temperature (about 30°) and pressed gently.The wine is matured in stainless steel tanks to conservethe rich aromas.Soil : Varied over the whole producing area Oc area wine :there are sandy, clay-chalky and schistous soils.Country origin : FRANCESensory characteristic :Colour : A dark deep ruby red.Nose : An intense bouquet of cherry & blackcurrant enhancedwith a light delicate spicy note.Palate : With a potent aroma, this wine is beautifully balanced andnicely structured.",17.95,,,JP. Chenet,,,,/owif/images/108750?size=300,,,Pardon Our Interruption
317027,JP. Chenet Colombard-Chardonnay,"Grapes harvested at optimum maturity and in perfectsanitary condition and pressed at low temperature.Alcoholic fermentation at 16°C. Aged on fine lees.Soil : A very hilly region, where the soils are predominantlyclay-limestone and tawny sands.Country origin : FRANCESensory characteristic :Colour : A very pale yellow with green reflections.Nose : Citrus, exotic fruits, white fruits, white flower notesPalate : Very nice freshness, roundness, with a long finish",3.2,,,JP. Chenet,,,,/owif/images/317027?size=300,,,Pardon Our Interruption
119127,JP. Chenet Colombard-Chardonnay BIB,"The grapes are harvested just before they are entirely ripe for perfect health. Low temperature fermentation (12-17°C) to preserve all the aromas. Fined rapidly and stored at low temperature.A pleasant aperitif, this wine goes nicely with shellfish, grilled fish and white meat.",17.95,,,JP. Chenet,,,,/owif/images/119127?size=300,,,Pardon Our Interruption
108122,Kaiken Cabernet,"Of a deep violet color, warm in the nose, with notes of ripe fruit and traces of tobacco and butterscotch. In the mouth it displays intensity, with strong, fleshy tannins; while at the same time juicy and enveloping; with a long, persistent finish. A harmonious liaison with the wood, makes of this wine a fine example of the Mendoza terroir.",10.5,,,Kaiken,,,,/owif/images/108122?size=300,,,Pardon Our Interruption
110007,Kaiken Malbec,"Ruby red color with violet highlights and extraordinary brightness pointing to its youth. Great fluidity and medium depth. On the nose ripe dark fruits, such as plums and blackberries, stand out, joined by delicate notes of semisweet chocolate. A gentle, juicy aromas. A hint of dry flower petals on the palate.",9.75,,,Kaiken,,,,/owif/images/110007?size=300,,,Pardon Our Interruption
108123,Kaiken Ultra Malbec,"Attractive ruby red colour. Outstanding and concentrated fruit, with beautiful aromas of red berries, black cherry and hints of tobaccos. A full-bodied wine. Round and velvety in mid-palate, with soft tannins. An added touch of vanilla and toast, followed by a long and smooth finish. Very, very elegant.",15.5,,,Kaiken,,,,/owif/images/108123?size=300,,,Pardon Our Interruption
110049,Karl Fredrik Rioja,,9.95,,,Karl Fredrik,,,,/owif/images/110049?size=300,,,Pardon Our Interruption
119565,Karl Fredrik Rosé,,9.5,,,Karl Fredrik,,,,/owif/images/119565?size=300,,,Pardon Our Interruption
119336,Katse Rosé Organic BIB,"Detta är ett ljuvligt bäraktigt, välbalanserat och läckert rosévin.  Passar som socialt vin och passar bra till ett brett utbud av olika rätter.  Vinet passar även veganer.",21.95,,,Katse,,,,/owif/images/119336?size=300,,,Pardon Our Interruption
109859,Ken Forrester Petit Pinotage,"Denna glada Petit Pinotage återspeglar den moderna fruktdrivna vinstilen som är mycket efterfrågad idag. Klassiska Pinotage-dofter av kryddiga mullbär, plommonpudding och körsbär, med stöd av rökiga bacon-nyanser. Saftig och lättillgänglig med mjuk smak och läcker fruktkoncentration.",7.95,,,Ken Forrester,,,,/owif/images/109859?size=300,,,Pardon Our Interruption
119154,Ken Forrester The FMC,"Höjden av vad vi anser vara det finaste uttrycket av druvorna från denna druvsort - en ikonisk chenin, en utmaning för världen! Våra vingårdar ligger på sluttningarna av Helderberg, i hjärtat av Sydafrikas mest berömda vinregion Stellenbosch, och kallas allmänt för hemvistet för chenin blanc och andra prisbelönta premiumviner. Under årens lopp har vårt sortiment av högkvalitativa viner fått ett enormt nationellt och internationellt erkännande med bokstavligen hundratals utmärkelser och utmärkelser. Våra viner är allmänt tillgängliga på välrenommerade restauranger och exporteras över hela världen. Ken Forresters filosofi har alltid varit att skapa ett sortiment av handgjorda, individuellt framställda viner som passar till en mängd olika maträtter och ger ett utmärkt värde.",36.95,,,Ken Forrester,,,,/owif/images/119154?size=300,,,Pardon Our Interruption
109922,Koelenbosch African Soil Pinotage,Rich cherry and vanilla aromas. Strong tannin structure with blackcurrant and dark chocolate flavours. ,20.95,,,Koelenbosch,,,,/owif/images/109922?size=300,,,Pardon Our Interruption
119637,Krämer Straîght Sauvignon Blanc,"Rättframma och stilfulla tyska Sauvignon blanc från kalkstensvingårdar med låg fertilitet gjorda av den unge vinmakaren Tobias Krämer från Wissbergs sluttningar i Gau-Weinheim, södra Rheinhessen. Vin, som skapade tysk SB kategori i Alko.Senaste utmärkelser:Årets viner 2024 i Finland: Det bästa europeiska vit vin 13-18€.Silver - Viinilehti årets vita vinerna 2022, kategori #1 tyska SB's""2013 skapad Straight range förväntas bli viktigare i framtiden; Estate-vinerna är klara och intensiva, kvaliteten är extremt hög och toppsortimentet är mycket spännande. Vinum tysk vinguide 2024",11.5,,,Krämer,,,,/owif/images/119637?size=300,,,Pardon Our Interruption
110199,Kungfu Girl Pinot Noir,"Unleash the bold and vibrant flavors of Kungfu Girl Pinot Noir, a wine that combines elegance with a touch of adventure. This Pinot Noir offers a captivating blend of red cherry, raspberry, and plum, accented by hints of spice and earthy undertones. Its smooth, medium-bodied texture and well-balanced acidity make it a versatile and delightful wine for any occasion.Kungfu Girl Pinot Noir is perfect for pairing with a variety of dishes, from grilled salmon and roasted chicken to mushroom risotto and charcuterie. Its approachable yet complex profile makes it a favorite among wine enthusiasts and casual drinkers alike. Enjoy the dynamic character and refined taste of Kungfu Girl Pinot Noir, a wine that brings a playful twist to classic Pinot Noir.",12.5,,,Charles Smith,,,,/owif/images/110199?size=300,,,Pardon Our Interruption
119651,Kungfu Girl Riesling,"It takes an unconventional winemaker to make a totally unexpected dry Riesling. One night, Charles was eating Chinese takeout and watching a fight scene in a notorious martial arts film when he had an idea: a killer white wine made to be paired with Asian food. Just like that, Kung Fu Girl was born. And it’s been kicking ass and taking names ever since.Tasting notes: White peach, mandarin orange and apricot are delivered with a core of minerality that makes this dry Riesling shimmer with energy and freshness. Another epic vintage of Kung Fu Girl.Pairings: Spicy ramen, Sriracha pork tacos, Chinese takeout",12.5,,,Charles Smith,,,,/owif/images/119651?size=300,,,Pardon Our Interruption
119823,Kungfu Girl Riesling  BIB,"It takes an unconventional winemaker to make a totally unexpected dry Riesling. One night, Charles was eating Chinese takeout and watching a fight scene in a notorious martial arts film when he had an idea: a killer white wine made to be paired with Asian food. Just like that, Kung Fu Girl was born. And it’s been kicking ass and taking names ever since.Tasting notes: White peach, mandarin orange and apricot are delivered with a core of minerality that makes this dry Riesling shimmer with energy and freshness. Another epic vintage of Kung Fu Girl.Pairings: Spicy ramen, Sriracha pork tacos, Chinese takeout",21.95,,,Charles Smith,,,,/owif/images/119823?size=300,,,Pardon Our Interruption
219563,Köldknäpp,,24.95,,,Open Water Brewery,,,,/Dist/Img/new-taxfree/usercategory-7.png,,,Pardon Our Interruption
119665,La Cour des Dames Vin Orange,"Låt oss ge oss ut på en upptäcktsfärd i denna otypiska cuvée som garanterat kommer att glädja vinälskare på jakt efter överraskande nya smakupplevelser! Detta macererade vita vin har en starkt kopparorange färg som skiljer sig mycket från rosé och har en otypisk och mycket intressant doftpalett med subtila, kryddiga toner av ingefära, kummin, enbär, kryddnejlika och pepparkaka, samt nyanser av kanderade citrusfrukter, apelsinskal och bergamott. Mycket delikat, friskt, mjukt och harmoniskt i gommen.Orangevin passar till en mängd olika rätter.Serveras kylt (10-12°C) och passar utmärkt till tapas eller till en måltid med medelhavsgrönsaker. Det passar särskilt bra till det asiatiska köket, grillade räkor eller till en indisk curry.",13.95,,,La Cour des Dames,,,,/owif/images/119665?size=300,,,Pardon Our Interruption
110177,La Fiole Côtes de Rhône Rouge,"Côtes du Rhônevin gjort på huvudsakligen grenache med en liten andel syrah i sig.För att behålla fruktigheten i vinet har det mognat i 12 månader på cementtank.Friskt och fruktigt vin med smak av svarta vinbär, plommon, lakrits och kryddor.",9.95,,,La Fiole,,,,/owif/images/110177?size=300,,,Pardon Our Interruption
109880,La Mirada Tempranillo Syrah BIB,"I doften kan du hitta mörka bär som björnbär, körsbär, blåbär och hallon, men den viker sig också åt i choklad, kryddig och örtig riktning.Smaken har mjuka tanniner, medelfyllig, vinbärssylt, mörk choklad och kryddig.Fungerar utmärkt som socialt vin, men även till en mängd olika korvrätter. Grillat fläsk är också en bra match.",18.95,,,Katse,,,,/owif/images/109880?size=300,,,Pardon Our Interruption
127267,La Spinetta Rosé di Casanova,"KARAKTÄRTorr, frisk och fruktig rosé med massor med hallon, röda vinbär, färska örter och mineraler. Syran är markant och i eftersmaken kommer en mycket trevlig, salivutsöndrande grapeton.GOTT TILLAsiatiskt, skaldjur, pasta och kärlek!",17.5,,,La Spinetta,,,,/owif/images/127267?size=300,,,Pardon Our Interruption
119916,Landhaus Mayer Grüner Veltliner,"With elegant spicy aromas, this medium-bodied, lively and refreshing wine, is the perfect food partner.  A classic, easy-drinking Gruner. Peppery notes mingle with clear grapefruit aromas and the body is well-balanced, offering a pleasant acidity and delicate herbal spiciness; lively on the finish.",11.5,,,Landhaus Mayer,,,,/owif/images/119916?size=300,,,Pardon Our Interruption
117415,Laroche Chardonnay L,"""En klassiker signerad Laroche, som alltid levererar fräscha och eleganta vita fruktsmaker och läcker syra.Val av Chardonnay-odlingar Kalla, högt belägna klimat som lämpar sig för Chardonnay i Limoux-området.En mosaik av terroirs med dominans av lera och kalksten.""",9.85,,,Laroche,,,,/owif/images/117415?size=300,,,Pardon Our Interruption
119211,Laroche Chardonnay L Pouch,"En klassiker signerad Laroche, som alltid levererar fräscha och eleganta smaker av vit frukt och läcker syra.",15.95,,,Laroche,,,,/owif/images/119211?size=300,,,Pardon Our Interruption
119505,Laroche Chardonnay Reserve,"""Denna Chardonnay kommer huvudsakligen från Orb Valley Limoux och i norra delen av Gard.Terroir = CHARDONNAY tomtval Kalla, högt belägna klimat som lämpar sig för Chardonnay i Limoux-området.Vinstockarnas ålder: Minst 30 år. En mosaik av terroirs med dominans av lera och kalksten.""",8.75,,,Laroche,,,,/owif/images/119505?size=300,,,Pardon Our Interruption
127223,Laroche La Chevaliere Rosé,I munnen finns smaker av hallon och röda bär i kombination med frisk syra och livlig munkänsla.,7.85,,,Laroche,,,,/owif/images/127223?size=300,,,Pardon Our Interruption
110057,Laroche Pinot Noir Pouch,"Laroche äger också Mas La Chevalière i Languedoc och producerar burgundiska druvsorter, Chardonnay och Pinot Noir, somsprider sin signatur över hela världen. En av nycklarna till framgången är anläggningens effektivitet när det gäller tekniskaprocesser (innovativt gravitations- och kylsystem), energihantering (sedan 2019 har anläggningen blivit självförsörjande påenergi under sommartid) och förvaltning av naturresurser (särskilt vattenbesparingar). Denna Pinot Noire kommer från svalare terroirer och uttrycker en saftig munkänsla i kombination med smidiga, sammetslena tanniner. Den mogna och massiga körsbärsaromen på näsan. Ljus rubinröd färg.",13.5,,,Laroche,,,,/owif/images/110057?size=300,,,Pardon Our Interruption
110018,Laroche Vin De France Pinot Noir Reserve,"""Denna Pinot Noir kommer huvudsakligen från Orb-dalen, Limoux och norra delen av Gard.Urval av skiften Kalla, högt belägna klimat i Limoux-området. Vinstockarnas ålder: Minst 30 år. En mosaik av terroirs som domineras av lera och kalksten. """,8.75,,,Laroche,,,,/owif/images/110018?size=300,,,Pardon Our Interruption
110235,Le Grand Noir Pinot Noir,,13.5,,,Le Grand Noir,,,,/owif/images/110235?size=300,,,Pardon Our Interruption
119921,Le Grand Noir Viognier,,13.5,,,Le Grand Noir,,,,/owif/images/119921?size=300,,,Pardon Our Interruption
110167,Lebenshilfe Spätburgunder,"Weingut Lebenshilfe är inte en typisk familjeägd vingård: det finns ingen annan vingård som är utformad för att fungera så socialt ansvarsfull som den gör. Det är en filial till Lebenshilfe-verkstäderna i Bad Dürkheim, som permanent sysselsätter 36 personer med intellektuella funktionsnedsättningar eller arbetsbegränsningar. Guidad av ExVDP-vinmakaren Gabriel Huber och assisterad av sex vinmakare, arbetar teamet med alla aspekter av vinframställning och några ungdomar gör extra volontärarbete. Alla viner är certifierade enligt EU:s ekologiska standarder och BioLand-föreningens ännu strängare regler och är 100% handgjorda! Som en liten 24 hektar stor vingård är kvalitetsbrister inte acceptabla.Pinot Noir-druvorna samlas in från fruktodlingarna i Bad Dürkheim i centrala Pfalz. Druvorna krossas och jäser i rostfritt stål och i stora gamla ekkar. Vinet har en mogen och mycket intensiv kryddig och körsbärsarom, skogsbär i gommen och lätt rökiga toner.",14.5,,,Lebenshilfe,,,,/owif/images/110167?size=300,,,Pardon Our Interruption
119216,Leitz 4 Friends Riesling,"NOSE: Fruity nose with peach, apricot and apples with delicate chalky aromas.PALATE: Delicate and lively acidity is supported by ripe mirabelle plum, spicy notes and flavors of ripe Riesling such as lemon, lime, soft grapefruit and pineapples. Medium-body and a touch of minerality create a balanced mouth-feel. Crisp finish leaves your taste buds wanting moreFOOD: A nice aperitif, great with seafood and oysters, delicious with Sashimi and even matches brilliant with smoked fish.",10.5,,,Leitz,,,,/owif/images/119216?size=300,,,Pardon Our Interruption
119657,Les Fumées Blanches Rosé Organic BIB,"Torr, hög syra, citruskaraktär, vildhallonkaraktär, rödvinbärskaraktär, persikakaraktär, fräsch",26.95,,,Francois Lurton,,,,/owif/images/119657?size=300,,,Pardon Our Interruption
119220,Les Fumées Blanches Sauvignon Blanc BIB,"Torr, hög syra,grapefruktskaraktär, inslag av gröna äpplen, ananastoner,örtig, lätta inslag av krusbär",24.95,,,Francois Lurton,,,,/owif/images/119220?size=300,,,Pardon Our Interruption
119830,Les Fumeés Blanches Sauvignon Blanc tetra,"Torr, hög syra,grapefruktskaraktär, inslag av gröna äpplen, ananastoner,örtig, lätta inslag av krusbär",10.5,,,Francois Lurton,,,,/owif/images/119830?size=300,,,Pardon Our Interruption
110150,Les Griffons de Pichon Baron,,49.95,,,Les Griffons de Pichon Baron,,,,/Dist/Img/new-taxfree/usercategory-7.png,,,Pardon Our Interruption
110240,Les Petites Jamelles Red,,9.95,,,Les Jamelles,,,,/owif/images/110240?size=300,,,Pardon Our Interruption
110075,Leyda Las Brisas Pinot Noir,"The grapes for this wine come from a selection of polygons that were defined through an in-depth soil study that began in 2015. They have been chosen to provide the best fruit expression. Taste is expressive and intense with very pure fruit, revealing tart red fruit like raspberries and cherries. There are also herbaceous and spicy notes, and sometimes hints of citrus fruit and thiols. Palate is juicy, fresh and vibrant, the palate clearly reveals the effect of the granitic soils.",12.5,,,Leyda,,,,/owif/images/110075?size=300,,,Pardon Our Interruption
110200,Leyda LOT 8 Syrah,"Spicy and energetic, reflecting its climate and granitic soil. An intense nose of white pepper and olives is complemented by floral notes of violets alongside tart fruits. Ruby-red with violet hues, this Syrah features soft notes of oak with silky tannins and a mineral finish. Pair with grilled red meats and hard, aged cheeses.",27.95,,,Leyda,,,,/owif/images/110200?size=300,,,Pardon Our Interruption
119652,Leyda Reserva Riesling,"A stunning Riesling from an award-winning wine producer from the trendy cool climate region of Chile. Wine is perfect for e.g. as a partner for fish and other seafood and Asian food. The scent is an intensely floral aroma with hints of lime, mandarin and jasmine. The taste is elegant and nuanced, with citrus, honey and minerality. The fruitiness, acidity and soft creamy texture are wonderfully balanced.",9.95,,,Leyda,,,,/owif/images/119652?size=300,,,Pardon Our Interruption
117906,Lindeman's Chardonnay BIB,"Lindeman´s Chardonnay är torr med en fruktig smak av persika, ananas, vanilj med toner av fat. Generösa smaker gör vinet lättdrucket tillsammans med mat ihop med familj och vänner.",21.95,,,Lindeman's,,,,/owif/images/117906?size=300,,,Pardon Our Interruption
127234,Lindeman's Rosé BIB,Elegant laxrosa färg. Doft av röda bär och körsbär. Medelfyllig smak av mogna jordgubbar med en lätt kryddig ton av vitpeppar i slutet.,21.95,,,Lindeman's,,,,/owif/images/127234?size=300,,,Pardon Our Interruption
108320,Lindeman's Shiraz/Cabernet BIB,"Lindeman's Shiras/Cabernet är mjuk och medelfyllig med fruktig smak av röda bär, hallon och körsbär. Behaglig och rund eftersmak.",21.95,,,Lindeman's,,,,/owif/images/108320?size=300,,,Pardon Our Interruption
